Wall time,Step,Value
1776130197.380567,490,9846.01953125
1776130364.7016559,495,21745.310546875
1776130525.295439,500,14280.009765625
1776130659.5177488,505,1854.5699462890625
1776130789.700588,510,1811.8800048828125
1776130926.2748885,515,1685.2099609375
1776131059.0019743,520,6439.14990234375
1776131193.3633356,525,975.3200073242188
1776131330.6469002,530,1423.52001953125
1776131470.5989127,535,2451.5400390625
1776131614.5261166,540,-729.1900024414062
1776131754.5382657,545,8615.0
1776131896.406129,550,2217.590087890625
1776132043.323097,555,726.1199951171875
1776132182.2327056,560,6887.27001953125
1776132319.4797878,565,2140.64990234375
1776132455.9229846,570,2657.199951171875
1776132606.2666082,575,10642.23046875
1776132752.1477153,580,604.9099731445312
1776132910.4922192,585,11510.3203125
1776133060.715115,590,891.719970703125
1776133221.490451,595,3781.320068359375
1776133412.9869778,600,624.72998046875
1776133581.5252352,605,18511.5703125
1776133712.329597,610,792.8800048828125
1776133902.8472986,615,2304.3701171875
1776134065.4129498,620,486.489990234375
1776134200.9500306,625,7670.2900390625
1776134346.5259793,630,-1979.02001953125
1776134521.3255572,635,11520.419921875
1776134651.975748,640,1978.050048828125
1776134792.9441366,645,4950.64013671875
1776134955.6105397,650,7699.27978515625
1776135104.1735082,655,4920.0
1776135240.2909045,660,6628.330078125
1776135380.6174006,665,13400.76953125
1776135539.2770479,670,459.2699890136719
1776135684.4144654,675,9090.25
1776135830.9647624,680,4547.77978515625
1776135958.4338028,685,901.3300170898438
1776136094.83216,690,1054.3199462890625
1776136233.6024675,695,745.739990234375
1776136359.2606747,700,589.9199829101562
1776136475.391694,705,6661.6298828125
1776136589.4336407,710,15061.83984375
1776136700.353754,715,11467.580078125
1776136872.8937948,720,9734.76953125
1776137020.5126302,725,9643.009765625
1776137183.9186695,730,682.52001953125
1776137340.3727598,735,3665.739990234375
1776137464.9268932,740,826.5800170898438
1776137588.0235827,745,6520.330078125
1776137735.3902433,750,499.07000732421875
1776137865.3566768,755,10605.9296875
1776137993.5257661,760,2816.530029296875
1776138114.2227628,765,729.7899780273438
1776138233.977868,770,1336.1500244140625
1776138537.8105664,775,5239.68017578125
1776139102.0850124,780,6815.25
1776139585.4880693,785,507.8999938964844
1776140015.4792907,790,10215.919921875
1776140445.066519,795,8540.33984375
1776140921.078489,800,1843.3399658203125
1776141555.8149521,805,6070.0
1776141978.2725208,810,4351.35009765625
1776142391.022688,815,997.1199951171875
1776142788.5507576,820,818.010009765625
1776143090.164533,825,19332.390625
1776143384.5689127,830,10332.740234375
1776144010.6218107,835,2867.97998046875
1776144485.4201517,840,2398.22998046875
1776144932.0764875,845,3397.43994140625
1776145381.9361818,850,2027.719970703125
1776145722.616203,855,2472.47998046875
1776146063.114381,860,15845.7900390625
1776146399.700074,865,1354.199951171875
1776146832.3721726,870,917.8699951171875
1776147266.3121653,875,2145.340087890625
1776147677.677569,880,940.9600219726562
1776148079.4163258,885,6474.830078125
1776148472.616877,890,697.6400146484375
1776148824.30739,895,6241.4501953125
1776149312.8007913,900,3238.280029296875
1776149915.5198789,905,5610.47021484375
1776150943.4472036,910,2866.2099609375
1776151710.0111666,915,2339.14990234375
1776152172.7559946,920,1571.5999755859375
1776152305.3692071,925,10205.1396484375
1776152976.6804163,930,1015.510009765625
1776153467.490112,935,1271.6300048828125
1776153702.1893892,940,926.2000122070312
1776153992.613751,945,2469.75
1776154606.9000769,950,2211.669921875
1776154860.2731335,955,13339.1396484375
1776154963.7461975,960,4678.580078125
1776155061.5581481,965,4059.320068359375
1776155172.0307255,970,3701.81005859375
1776155272.9472713,975,7925.64990234375
1776155376.4370885,980,4393.43994140625
1776155471.7224483,985,13622.16015625
1776155569.9000325,990,2185.260009765625
1776155670.5044186,995,4272.009765625
1776155769.341111,1000,605.8900146484375
1776155865.3799887,1005,11016.080078125
1776155963.8343415,1010,1996.550048828125
1776156069.108325,1015,6457.740234375
1776156166.8021019,1020,659.25
1776156263.4763548,1025,2862.949951171875
1776156363.0301619,1030,3536.760009765625
1776156462.728677,1035,8296.5
1776156556.4298766,1040,4712.169921875
1776156651.96288,1045,570.8699951171875
1776156751.4684796,1050,2075.070068359375
1776156849.9748876,1055,12316.4296875
1776156944.9600344,1060,598.1500244140625
1776157041.0910904,1065,1755.9000244140625
1776157143.2066412,1070,14961.33984375
1776157240.1053545,1075,1172.8199462890625
1776157334.3001869,1080,3663.6298828125
1776157432.4629226,1085,2421.8798828125
1776157535.6656883,1090,6561.39990234375
1776157630.0681083,1095,15752.3095703125
1776157727.994237,1100,2323.7099609375
1776157830.5343761,1105,1736.800048828125
1776157930.1003735,1110,11071.6103515625
1776158024.5465746,1115,4675.93017578125
1776158123.3451414,1120,18681.30078125
1776158226.8049686,1125,1696.72998046875
1776158324.2801087,1130,6319.39013671875
1776158420.6769137,1135,1059.510009765625
1776158521.6896672,1140,639.969970703125
1776158624.4937735,1145,20008.41015625
1776158719.5579894,1150,6113.81982421875
1776158819.0162735,1155,8394.8603515625
1776158921.0477586,1160,8461.7998046875
1776159019.2797818,1165,2229.570068359375
1776159114.896531,1170,1811.1300048828125
1776159213.13394,1175,8295.259765625
1776159314.462873,1180,8688.48046875
1776159411.9195995,1185,3274.6298828125
1776159508.3149326,1190,896.0900268554688
1776159607.3879793,1195,2875.909912109375
1776159710.2259362,1200,523.0499877929688
1776159805.6485658,1205,835.9299926757812
1776159902.6277542,1210,1049.25
1776160004.0721886,1215,555.5999755859375
1776160101.2728055,1220,7504.31005859375
1776160197.5418565,1225,6920.330078125
1776160298.0846312,1230,8318.8095703125
1776160399.1525545,1235,598.0700073242188
1776160496.1453056,1240,12899.3603515625
1776160591.545725,1245,10290.2802734375
1776160691.3145902,1250,494.3399963378906
1776160793.0965261,1255,1087.3699951171875
1776160888.0662506,1260,1192.1500244140625
