Wall time,Step,Value
1775862716.850408,435,450.20001220703125
1775862807.8432744,440,4884.93017578125
1775862904.890788,445,4725.0498046875
1775863006.52266,450,729.719970703125
1775863097.7105181,455,14202.48046875
1775863191.5634923,460,836.5399780273438
1775863290.7928388,465,1087.6400146484375
1775863388.7050905,470,12943.7802734375
1775863477.8515694,475,13204.9697265625
1775863577.3885584,480,8219.3896484375
1775863675.086742,485,5376.259765625
1775863773.960126,490,15330.400390625
1775863858.03959,495,853.4299926757812
1775863960.642873,500,729.2999877929688
1775864061.1928992,505,4686.6298828125
1775864154.41639,510,12516.099609375
1775864243.5151458,515,1107.219970703125
1775864339.3886347,520,4956.4599609375
1775864442.0463712,525,6299.580078125
1775864534.8415127,530,7601.72998046875
1775864627.3541083,535,1186.6800537109375
1775864726.9954693,540,10599.740234375
1775864824.3158839,545,14023.3798828125
1775864913.6910913,550,14911.6796875
1775865010.5328372,555,10169.73046875
1775865108.8286078,560,835.1699829101562
1775865209.013414,565,6256.60986328125
1775865293.0444357,570,10195.9697265625
1775865395.8831806,575,327.1300048828125
1775865494.3473284,580,2789.679931640625
1775865589.1723979,585,8285.330078125
1775865676.497041,590,2350.919921875
1775865774.7147171,595,6547.52978515625
1775865877.0378294,600,6341.06005859375
1775865969.4955912,605,12784.3095703125
1775866062.0499384,610,6841.2001953125
1775866161.7999647,615,7206.89013671875
1775866259.1605396,620,6613.31005859375
1775866350.8712895,625,6395.25
1775866446.7154386,630,14738.759765625
1775866545.2362223,635,7293.56005859375
1775866644.4299924,640,10121.080078125
1775866732.3412144,645,1044.949951171875
1775866836.1672735,650,881.2000122070312
1775866937.209829,655,6498.60986328125
1775867032.635942,660,25457.509765625
1775867125.0930254,665,12496.099609375
1775867223.174887,670,8018.56982421875
1775867325.3164604,675,1559.5899658203125
1775867419.5628405,680,10834.7001953125
1775867513.7894833,685,11182.9404296875
1775867614.4482465,690,2363.4599609375
1775867713.3399785,695,7244.39990234375
1775867805.7713187,700,8066.5498046875
1775867909.9890366,705,15298.9501953125
1775868009.0540752,710,8081.0
1775868105.0944722,715,3363.77001953125
1775868192.9163077,720,1115.5
1775868293.026641,725,14660.83984375
1775868396.202782,730,2830.6298828125
1775868488.5289092,735,8167.85009765625
1775868580.6725345,740,1465.3199462890625
1775868680.1178873,745,13336.01953125
1775868777.5149515,750,8279.9501953125
1775868870.03912,755,1415.5899658203125
1775868967.1747599,760,3041.199951171875
1775869066.891513,765,14664.51953125
1775869166.4546359,770,7889.990234375
1775869252.776677,775,381.80999755859375
1775869356.729462,780,13377.58984375
1775869456.4725006,785,7940.85986328125
1775869552.5698824,790,8025.66015625
1775869644.9492488,795,14020.169921875
1775869741.9461985,800,13933.759765625
1775869844.489873,805,1312.7099609375
1775869938.9631832,810,1881.52001953125
1775870032.755654,815,5645.64013671875
1775870134.3607602,820,12744.91015625
1775870232.2578723,825,5574.83984375
1775870322.5312257,830,10854.6103515625
1775870425.8428426,835,8054.43017578125
1775870523.5372381,840,7073.18017578125
1775870622.666979,845,5473.2998046875
1775870714.9304316,850,13704.900390625
1775870813.9436393,855,12718.5302734375
1775870917.1049623,860,896.760009765625
1775871011.8144214,865,15835.4697265625
1775871105.5578413,870,14181.330078125
1775871206.144084,875,1505.050048828125
1775871302.4434106,880,15261.5703125
1775871398.463435,885,15316.25
1775871499.1395154,890,14900.16015625
1775871596.5094085,895,14408.76953125
1775871696.484868,900,16983.869140625
1775871782.8716643,905,2009.469970703125
1775871885.7953258,910,14134.8203125
1775871989.722872,915,3955.080078125
1775872083.6617692,920,7806.10009765625
1775872176.9339597,925,6650.7099609375
1775872276.0492916,930,13474.75
1775872375.5770032,935,1054.43994140625
1775872469.3258002,940,2816.31005859375
1775872565.2057898,945,3724.56005859375
1775872665.3307397,950,7546.740234375
1775872765.198891,955,1527.280029296875
1775872855.053987,960,14269.150390625
1775872958.7918139,965,10062.48046875
1775873059.6348746,970,536.530029296875
1775873155.2098043,975,15438.150390625
1775873246.18219,980,1886.0799560546875
1775873344.379822,985,15275.8095703125
1775873445.3821032,990,1601.6600341796875
1775873538.5530484,995,1289.0899658203125
1775873633.2102063,1000,16054.0595703125
1775873734.1840322,1005,13149.150390625
1775873831.9274747,1010,-123.2300033569336
1775873923.8904786,1015,4081.580078125
1775874027.0845852,1020,657.1300048828125
1775874123.674491,1025,2773.949951171875
1775874223.1606297,1030,14360.830078125
1775874310.061717,1035,1775.260009765625
1775874410.7074554,1040,477.4800109863281
1775874514.3031347,1045,884.5399780273438
1775874607.6269338,1050,14287.2998046875
1775874700.0946174,1055,13277.48046875
1775874800.182723,1060,13930.01953125
1775874898.5161493,1065,6669.81982421875
1775874993.074602,1070,15091.150390625
1775875092.6313267,1075,5647.83984375
1775875191.419649,1080,6227.8798828125
1775875291.6413453,1085,6451.1201171875
1775875377.9983203,1090,12064.25
1775875480.768211,1095,5202.89990234375
1775875581.682874,1100,12006.0302734375
1775875677.7371337,1105,1112.77001953125
1775875770.4141195,1110,6973.27978515625
1775875867.8449214,1115,8669.919921875
1775875968.7843263,1120,6181.0
1775876064.6716938,1125,2915.60009765625
1775876158.7783096,1130,14987.509765625
1775876258.569777,1135,2572.949951171875
1775876357.334526,1140,5372.22021484375
1775876448.550519,1145,721.22998046875
1775876551.2152781,1150,8157.1201171875
1775876649.8204072,1155,6715.7998046875
1775876746.193686,1160,11289.98046875
1775876835.9948168,1165,7838.66015625
1775876934.1118324,1170,2067.64990234375
1775877037.3925102,1175,641.0999755859375
1775877131.0578876,1180,637.239990234375
1775877225.444706,1185,7464.669921875
1775877326.5296173,1190,5539.39013671875
1775877423.2073882,1195,4776.72021484375
1775877518.694182,1200,8951.7802734375
1775877620.297021,1205,4392.8798828125
1775877718.0931952,1210,5854.0400390625
1775877817.9427319,1215,13443.740234375
1775877904.68813,1220,552.0700073242188
1775878007.1384242,1225,9237.0595703125
1775878110.4621038,1230,903.5
1775878202.5474782,1235,6105.58984375
1775878295.867916,1240,13255.6298828125
1775878392.4592636,1245,372.739990234375
1775878492.4964633,1250,14272.7998046875
1775878587.2596612,1255,14839.3798828125
1775878682.945631,1260,8690.669921875
1775878783.8761365,1265,7489.52001953125
1775878883.18809,1270,13291.0498046875
1775878971.7570024,1275,14278.9697265625
1775879074.611117,1280,1752.4100341796875
1775879173.4986427,1285,17234.76953125
1775879269.1278188,1290,7790.08984375
1775879359.3354664,1295,549.0999755859375
1775879457.4694638,1300,12940.1201171875
1775879560.1024392,1305,1045.7900390625
1775879652.876895,1310,6464.52978515625
1775879746.7965276,1315,14603.0595703125
1775879847.4111142,1320,8127.0498046875
1775879943.911967,1325,5270.0498046875
1775880037.5678942,1330,5251.85986328125
1775880138.7182877,1335,12908.849609375
1775880234.9679077,1340,3907.14990234375
1775880335.652663,1345,14119.25
1775880423.6163633,1350,7399.22998046875
1775880524.7840714,1355,13970.5
1775880628.3169901,1360,7364.02978515625
1775880722.4151597,1365,13035.580078125
1775880813.6676397,1370,6377.6298828125
1775880912.3482134,1375,7310.97021484375
1775881012.0327473,1380,7771.68994140625
1775881106.380665,1385,614.7100219726562
1775881202.4670556,1390,14764.4404296875
1775881303.7760284,1395,14675.3798828125
1775881402.737329,1400,1480.1700439453125
1775881490.1860068,1405,5728.02001953125
1775881593.6939528,1410,1378.489990234375
1775881692.6638463,1415,13230.419921875
1775881789.5429535,1420,8631.3203125
1775881882.0602632,1425,6238.240234375
1775881979.223886,1430,4400.5
1775882083.3515422,1435,14731.0302734375
1775882176.1791935,1440,7544.39990234375
1775882270.0312169,1445,6915.240234375
1775882370.847755,1450,13539.240234375
1775882467.9217067,1455,5448.22998046875
1775882557.8804934,1460,5499.64990234375
1775882658.0518816,1465,15367.5703125
1775882756.499205,1470,7441.9599609375
1775882856.0981028,1475,15169.900390625
1775882943.6335309,1480,1374.9200439453125
1775883045.9874794,1485,14845.2197265625
1775883148.845847,1490,4286.39013671875
1775883243.256803,1495,13000.0302734375
1775883336.0820599,1500,1249.3199462890625
1775883437.1553984,1505,12988.41015625
1775883604.8765807,1510,744.5499877929688
1775883777.241749,1515,660.3400268554688
1775883937.8961656,1520,16290.6796875
1775884099.779672,1525,13841.3203125
1775884266.239546,1530,14334.58984375
1775884431.584553,1535,697.0599975585938
1775884582.6948905,1540,937.3200073242188
1775884704.071602,1545,6889.2998046875
1775884874.7096374,1550,13498.919921875
1775885042.6153526,1555,5995.81005859375
1775885206.3388774,1560,8904.7900390625
1775885371.6316636,1565,996.8200073242188
1775885537.615783,1570,1612.5400390625
1775885705.2461078,1575,5665.56982421875
1775885869.1743946,1580,2125.68994140625
1775886036.4845173,1585,4418.35009765625
1775886204.2117095,1590,766.3800048828125
1775886365.3270159,1595,24272.26953125
1775886529.4777083,1600,13946.58984375
1775886695.1830032,1605,12685.73046875
1775886855.7080822,1610,2240.679931640625
1775887016.578035,1615,13769.7998046875
1775887187.6722305,1620,8410.0703125
1775887359.0592265,1625,7468.14990234375
1775887521.746484,1630,13436.759765625
1775887681.1063564,1635,15362.349609375
1775887843.6558092,1640,4204.080078125
1775888004.6299942,1645,8435.509765625
1775888164.8324149,1650,14653.7802734375
1775888327.0561922,1655,1711.97998046875
1775888489.2990348,1660,1377.8599853515625
1775888648.1069875,1665,669.97998046875
1775888813.2624996,1670,1236.760009765625
1775888975.718089,1675,5741.330078125
1775889134.6252968,1680,5064.39013671875
1775889295.2211592,1685,6619.169921875
1775889457.8466969,1690,1626.6500244140625
1775889625.3681433,1695,6636.8701171875
1775889787.4106884,1700,1553.219970703125
1775889921.041334,1705,4064.0
1775890049.7469835,1710,4772.259765625
1775890204.3394663,1715,7257.1298828125
1775890372.2744474,1720,13716.0703125
1775890535.7585883,1725,14703.900390625
1775890697.8169038,1730,14691.0703125
1775890857.3118727,1735,10413.4296875
1775891015.2927063,1740,1511.800048828125
1775891179.7919173,1745,13053.3798828125
1775891340.3172488,1750,6361.419921875
1775891500.2145188,1755,14114.830078125
1775891663.7615237,1760,1304.010009765625
1775891829.822945,1765,2350.02001953125
1775891991.649049,1770,412.25
1775892156.7426834,1775,1251.1500244140625
1775892323.8327458,1780,5424.83984375
1775892482.1610916,1785,11786.0400390625
1775892645.74105,1790,7289.2998046875
1775892808.7375367,1795,1138.1199951171875
1775892957.7930472,1800,14979.08984375
1775893074.6091805,1805,13583.41015625
1775893192.874101,1810,13029.8896484375
1775893311.1348095,1815,14326.990234375
1775893427.3164957,1820,11451.849609375
1775893544.8972569,1825,6558.3701171875
1775893664.5288517,1830,1346.43994140625
1775893779.60408,1835,10346.1396484375
1775893897.9867628,1840,4645.52001953125
1775894016.6078534,1845,6536.18994140625
1775894132.5066535,1850,13267.2197265625
1775894247.7111037,1855,9352.7802734375
1775894364.101407,1860,16389.580078125
1775894480.5653908,1865,6249.2099609375
1775894597.720171,1870,7901.0498046875
1775894722.330194,1875,13967.9697265625
1775894845.6284618,1880,7959.75
1775894988.1833344,1885,10168.6298828125
1775895150.108048,1890,2502.580078125
1775895308.8821125,1895,7526.60009765625
1775895468.7069027,1900,2699.679931640625
1775895630.3182483,1905,9517.6201171875
1775895794.8781292,1910,7706.6298828125
1775895955.980654,1915,15684.8603515625
1775896115.1093738,1920,15924.66015625
1775896271.374621,1925,14876.9501953125
1775896433.379377,1930,7341.58984375
1775896594.9770246,1935,7943.35009765625
1775896755.2264187,1940,1533.6500244140625
1775896917.0206215,1945,2569.139892578125
1775897084.2497795,1950,988.239990234375
1775897253.8324783,1955,13011.009765625
1775897407.5154378,1960,1155.0699462890625
1775897565.6818502,1965,7515.2900390625
1775897725.7096574,1970,575.3300170898438
1775897879.6512806,1975,16466.0390625
1775897980.809165,1980,5836.56982421875
1775898071.681959,1985,12658.98046875
1775898172.0206895,1990,1213.97998046875
1775898275.1397965,1995,884.75
1775898370.18582,2000,13546.669921875
1775898463.5919926,2005,7624.7001953125
1775898563.4507706,2010,4349.7099609375
1775898661.100618,2015,6128.56982421875
1775898756.7946446,2020,5210.33984375
1775898858.0718327,2025,13544.0703125
1775898956.6391988,2030,5720.60009765625
1775899057.9479113,2035,13382.4501953125
1775899145.0783513,2040,2612.570068359375
1775899247.2119582,2045,10252.5400390625
1775899352.1203268,2050,7899.27978515625
1775899446.1107612,2055,12394.26953125
1775899539.649832,2060,4185.919921875
1775899640.8756752,2065,7621.35986328125
1775899737.9139338,2070,13456.26953125
1775899835.569463,2075,8867.2197265625
1775899934.762325,2080,-130.05999755859375
1775900033.7835472,2085,12965.5
1775900134.6763442,2090,752.4600219726562
1775900221.111003,2095,7908.47021484375
1775900325.1967893,2100,6819.419921875
1775900429.7746575,2105,6695.33984375
1775900523.7535775,2110,13231.5400390625
1775900618.1642048,2115,16846.619140625
1775900716.56095,2120,2887.81005859375
1775900815.6493385,2125,14367.6396484375
1775900912.7538455,2130,1505.6400146484375
1775901011.5860295,2135,13789.33984375
1775901111.5822828,2140,13395.4296875
1775901213.246587,2145,11671.7802734375
1775901299.1050487,2150,15371.66015625
1775901402.9959629,2155,3488.85009765625
1775901506.5154946,2160,6434.8798828125
1775901602.393117,2165,6444.39013671875
1775901699.141249,2170,13328.73046875
1775901799.2161837,2175,1014.3800048828125
1775901898.1435504,2180,5421.990234375
1775901994.6425192,2185,6565.25
1775902093.6823268,2190,18680.830078125
1775902193.6908627,2195,5977.06005859375
1775902295.1572468,2200,11287.330078125
1775902384.4855015,2205,429.25
1775902486.7512236,2210,974.239990234375
1775902590.332565,2215,2110.199951171875
1775902685.6791162,2220,5250.89013671875
1775902780.2834384,2225,9386.3798828125
1775902881.028879,2230,14645.650390625
1775902979.830395,2235,1415.8399658203125
1775903077.1697378,2240,14226.650390625
1775903178.0182843,2245,2088.110107421875
1775903276.612818,2250,13151.919921875
1775903376.6328402,2255,7547.75
1775903466.3751462,2260,408.3699951171875
1775903568.561406,2265,614.2100219726562
1775903672.6510353,2270,1205.780029296875
1775903767.2991235,2275,6218.490234375
1775903862.6526253,2280,650.239990234375
1775903963.262919,2285,11428.3896484375
1775904060.3350945,2290,8529.330078125
1775904156.1423304,2295,6563.97021484375
1775904255.7637513,2300,3255.02001953125
1775904353.4947712,2305,18265.58984375
1775904454.457281,2310,1203.4100341796875
1775904541.9726098,2315,5585.77978515625
1775904645.9919004,2320,14070.5302734375
1775904750.8262715,2325,758.7100219726562
1775904845.02643,2330,13357.33984375
1775904939.898398,2335,7004.6298828125
1775905038.788932,2340,10895.6904296875
1775905137.4897244,2345,668.219970703125
1775905236.463001,2350,8089.419921875
1775905336.0487022,2355,4081.699951171875
1775905435.220613,2360,6952.41015625
1775905535.6637976,2365,8138.89990234375
1775905624.302318,2370,5510.740234375
1775905726.5595055,2375,14094.0400390625
1775905830.604716,2380,1789.3800048828125
1775905925.9327555,2385,12074.400390625
1775906018.9474552,2390,7256.56982421875
1775906117.9250998,2395,1756.280029296875
